wav_id,발화문,상황,1번 감정,1번 감정세기,2번 감정,2번 감정세기,3번 감정,3번 감정세기,4번 감정,4번감정세기,5번 감정,5번 감정세기,나이,성별
5f6987ff9e04b149046cb962,어제 그거 때문에 엄청 놀래가지고 잠을 또 못 잔 거 있지.,surprise,disgust,2,surprise,1,sadness,2,sadness,1,surprise,1,23,female
5f698818f8fac448cc0a5c64,다른 피해는 없지. 나한테 내리 친 것도 아니니까.,surprise,neutral,0,surprise,1,sadness,2,neutral,0,neutral,0,23,female
5f698866d338b948c4e68477,화장실은 청소를 해도 곰팡이가 없어지질 않아.,angry,disgust,2,angry,2,sadness,2,disgust,1,angry,2,23,female
5f69887f111dfd48d40fce0b,니 말이 맞긴 한데 그래도 너무 화가 나!,angry,disgust,2,angry,1,sadness,2,angry,1,angry,2,23,female
5f6988b0111dfd48d40fce0c,곰팡이 제거제? 그런 것도 있어?,angry,surprise,2,angry,1,happiness,1,surprise,1,surprise,1,23,female
5f6988c7f8fac448cc0a5c65,아 진짜? 그러면 한 번 구매해 볼까?,angry,surprise,2,angry,1,happiness,1,neutral,0,neutral,0,23,female
5f69899b9e04b149046cb965,쓰레기통에서 역겨운 냄새가 나고 있어!,disgust,disgust,2,disgust,2,disgust,2,disgust,1,disgust,2,23,female
5f6989aff8fac448cc0a5c66,쓰레기를 넣어놨는데 깜빡하고 안 버려서 그래.,disgust,disgust,2,disgust,2,sadness,2,disgust,1,sadness,1,23,female
5f6989d9f8fac448cc0a5c67,나쁘지 않은데 나 집에 방향제가 없어.,disgust,neutral,0,disgust,1,sadness,2,disgust,1,sadness,1,23,female
5f698a399e04b149046cb969,짜증나. 그 새끼는 할 일이 없으면 집에나 갈 것이지! 늦게까지 결혼 못한 히스테리를 나한테 푸는 건가? 왜 항상 나한테만 그럴까?,angry,angry,2,angry,2,angry,2,angry,2,angry,2,23,female
5f698a589e04b149046cb96a,짜증이 났으면 욕까지 하겠어! 넌 날 좀 이해해봐!,angry,angry,2,angry,2,angry,2,angry,2,angry,2,23,female
5f698c13f8fac448cc0a5c6b,너무 많은 강남역에서 만나기로 했어.,neutral,neutral,0,happiness,1,sadness,1,neutral,0,sadness,1,48,female
5f698c4e9e04b149046cb96e,난 애피타이저 많이 주는 집 더 좋아해.,neutral,neutral,0,happiness,1,happiness,1,happiness,1,neutral,0,48,female
5f698c6a111dfd48d40fce14,리뷰가 좋다면 완전 대박난 집인가본데?,neutral,surprise,2,happiness,1,happiness,1,neutral,0,surprise,1,48,female
5f698cca111dfd48d40fce16,나 드디어 프로젝트 끝났어!,happiness,neutral,0,happiness,2,happiness,1,happiness,1,sadness,1,48,female
5f698cded338b948c4e6847a,어. 한 달 간 정말 고생 많이 했는데.,happiness,sadness,2,happiness,2,sadness,1,happiness,1,neutral,0,48,female
5f698d0f111dfd48d40fce17,친구들과 약속 했어. 만나기로.,happiness,neutral,0,happiness,1,sadness,1,happiness,1,sadness,1,48,female
5f698d29f8fac448cc0a5c6d,맞아. 한동안 고생했으니 여행도 해줘야지.,happiness,neutral,0,happiness,2,happiness,1,happiness,1,neutral,0,48,female
5f698e62f8fac448cc0a5c70,나 너무 우울해.,sadness,sadness,2,sadness,2,sadness,2,sadness,1,sadness,2,48,female
5f698e769e04b149046cb975,회사가 코로나 때문에 재택근무 한대.,sadness,sadness,2,sadness,1,sadness,2,sadness,1,sadness,2,48,female
5f698e8ff8fac448cc0a5c72,맞아. 밖에 나가고싶어서 죽겠어.,sadness,sadness,2,sadness,1,sadness,2,sadness,1,sadness,2,48,female
5f698ea5f8fac448cc0a5c73,있으면 빨리 나한테 좀 들려 줘.,sadness,sadness,2,sadness,1,sadness,2,sadness,1,sadness,1,48,female
5f698f879e04b149046cb977,사과는 진정성이 없어.,angry,disgust,2,angry,2,angry,1,angry,1,angry,1,48,female
5f698fa09e04b149046cb978,그런 영상이 있어? 재밌을 것 같은데.,angry,surprise,2,happiness,1,happiness,1,neutral,0,neutral,0,48,female
5f69900a9e04b149046cb979,일어나 보니 우리집 주위가 다 물바다가 되어있어.,fear,fear,2,fear,2,sadness,2,fear,1,sadness,2,48,female
5f699024d338b948c4e68480,새벽에 비가 그렇게 많이 오는지도 모르고 잠만 자고 있었어.,fear,sadness,2,fear,2,sadness,2,fear,1,sadness,1,48,female
5f69905c111dfd48d40fce21,우리 집은 괜찮아.,fear,sadness,2,fear,1,sadness,2,sadness,1,sadness,1,48,female
5f6990d5d338b948c4e68483,나 이벤트에 당첨되었어.,happiness,happiness,1,happiness,2,happiness,1,surprise,1,surprise,1,48,female
5f6990e99e04b149046cb97a,"유명한 인플루언서가 하는 이벤트인데, 그곳에 당첨된거야.",happiness,happiness,1,happiness,2,sadness,2,happiness,1,surprise,1,48,female
5f699102d338b948c4e68484,여러 명 뽑지도 않아,happiness,neutral,0,happiness,2,happiness,1,happiness,1,surprise,1,48,female
5f699134d338b948c4e68485,"아직 말 안했어. 향수 오면, 향수 보여주면서 자랑해야지.",happiness,happiness,1,happiness,2,happiness,1,happiness,1,neutral,0,48,female
5f699195d338b948c4e6848a,휴가가 엉망이 되었어.,angry,sadness,2,angry,2,sadness,2,sadness,1,sadness,2,48,female
5f6991a8f8fac448cc0a5c75,휴가 첫 날 부터 비가 오기 시작해.,angry,sadness,2,angry,2,sadness,2,sadness,1,sadness,2,48,female
5f6991f5d338b948c4e6848b,난 영화보고싶어.,angry,neutral,0,happiness,1,sadness,1,sadness,1,sadness,1,48,female
5f699694d338b948c4e6848c,너무 좋지. 우리는 양이 적으면 화가나. 양이 푸짐해야돼.,neutral,neutral,0,angry,1,happiness,1,happiness,1,happiness,2,46,female
5f6996f5f8fac448cc0a5c79,추천해주면 우리는 고맙지. 일일이 돌아다니지 않아도 되고.,neutral,neutral,0,happiness,1,happiness,1,happiness,1,neutral,0,46,female
5f699770d338b948c4e6848f,드디어 프로젝트 끝났어.,happiness,happiness,1,happiness,2,happiness,1,happiness,2,neutral,0,46,female
5f6997899e04b149046cb97e,속이 다 시원해. 이제 완전히 끝났어. 쉴 수가 있어 이제.,happiness,neutral,0,happiness,2,happiness,1,happiness,2,neutral,0,46,female
5f6997a8d338b948c4e68490,그래 신나는 음악도 들으면서 휴식을 취해야겠어.,happiness,neutral,0,happiness,1,happiness,1,happiness,2,happiness,1,46,female
5f6997c59e04b149046cb97f,친구 너무 좋지. 너무 요번에 못만나서 꼭 만나야 돼.,happiness,neutral,0,happiness,1,happiness,1,happiness,2,neutral,0,46,female
5f6997e79e04b149046cb980,여행 너무 가고싶은데 갈 만한 친구가 없어. 혼자 가기는 싫어.,happiness,sadness,2,sadness,1,sadness,1,sadness,1,sadness,2,46,female
5f699858f8fac448cc0a5c7c,너무 우울해.,sadness,sadness,2,sadness,2,sadness,1,sadness,1,sadness,2,46,female
5f6998cfd338b948c4e68492,해야 할 것 같아. 신나는 음악 듣고 기분 전환 좀 해야 되겠어.,sadness,neutral,0,sadness,1,sadness,1,sadness,1,sadness,2,46,female
5f6998f39e04b149046cb982,추천해줘. 영화나 실컷 봐야겠어.,sadness,neutral,0,sadness,1,sadness,1,sadness,1,sadness,1,46,female
5f699c01111dfd48d40fce2a,아니 요즘은 다들 왜그러지? 이해가 안가네.,angry,disgust,2,angry,2,angry,1,angry,1,angry,1,46,female
5f699c1cf8fac448cc0a5c7d,투버들이 사람들을 속이며 뒷광고를 하고 있어.,angry,disgust,2,angry,2,angry,1,angry,1,angry,1,46,female
5f699c77f8fac448cc0a5c7e,정말 실망스러워. 앞으로는 더 이상 믿을 수가 없을 것 같아.,angry,disgust,2,angry,2,sadness,1,angry,1,angry,1,46,female
5f699cc2d338b948c4e68497,사과도 믿을 수가 없어. 또 언제 사람들을 속일지 몰라.,angry,disgust,2,angry,2,angry,1,angry,1,angry,2,46,female
5f699d56f8fac448cc0a5c81,갇힌 것 같아.,fear,fear,2,fear,2,sadness,1,fear,1,fear,1,46,female
5f699dcaf8fac448cc0a5c82,다행히 안으로는 물이 안들어와서 괜찮아.,fear,neutral,0,fear,2,sadness,1,neutral,0,fear,1,46,female
5f699e45111dfd48d40fce2e,내 휴가가 엉망이야.,angry,disgust,2,angry,2,sadness,1,sadness,1,sadness,2,46,female
5f699e5a111dfd48d40fce2f,휴가를 냈는데 태풍에 장마가 겹쳐서 나갈 수가 없어.,angry,disgust,2,fear,2,sadness,1,sadness,1,sadness,2,46,female
5f699e7d111dfd48d40fce30,여름 바다에 가서 수영도 하고 튜브 타고 물놀이도 할려고. 맛있는 것도 먹고.,angry,neutral,0,angry,1,sadness,1,sadness,1,sadness,2,46,female
5f699ea2f8fac448cc0a5c83,일년만에 휴가야. 그동안 무지 바빠서 쉴 시간도 없었거든.,angry,disgust,2,happiness,1,sadness,1,sadness,1,sadness,2,46,female
5f699ecaf8fac448cc0a5c84,집에서 쉬면서 그동안 못봤던 영화나 실컷 봐야겠어.,angry,neutral,0,happiness,1,sadness,1,sadness,1,sadness,1,46,female
5f699f88d338b948c4e6849c,헐 나 이벤트 당첨됐어.,happiness,neutral,0,happiness,2,surprise,1,surprise,1,surprise,1,46,female
5f699fded338b948c4e6849d,너무 맘에 들어. 그동안 내가 얼마나 갖고싶었던 향수인데.,happiness,happiness,1,happiness,2,sadness,1,happiness,1,happiness,1,46,female
5f699ffed338b948c4e6849e,친구한테 자랑했더니 그거 비싼거라고 무지 부러워하더라.,happiness,neutral,0,happiness,2,happiness,1,happiness,1,happiness,1,46,female
5f69a074f8fac448cc0a5c89,아까 해피 산책시키다가 깜짝 놀랬어.,surprise,surprise,2,surprise,2,surprise,1,fear,1,sadness,1,46,female
5f69a0ad111dfd48d40fce31,다행히 빨리 잡아서 다친사람들은 없었어.,surprise,neutral,0,surprise,1,sadness,1,neutral,0,sadness,1,46,female
5f69a12bd338b948c4e684a0,아직도 진정이 안 돼 너무 무서웠어 큰일 나는 줄 알고.,surprise,fear,2,surprise,1,sadness,1,fear,1,sadness,2,46,female
5f69a1a9f8fac448cc0a5c8c,축하해 줘 기분 좋은 일이 있어.,happiness,happiness,1,happiness,2,happiness,1,happiness,1,neutral,0,46,female
5f69a1e9111dfd48d40fce33,선수는 아니고 운동을 좋아해서 열심히 했던 거야.,happiness,neutral,0,happiness,2,happiness,1,happiness,1,neutral,0,46,female
5f69a26bf8fac448cc0a5c8e,그런 건 아니고 그냥 혼자서 열심히 연습을 하는 거야.,happiness,neutral,0,happiness,2,happiness,1,happiness,1,neutral,0,46,female
5f69a2d9f8fac448cc0a5c91,나 요즘 주식을 시작하는데.,sadness,neutral,0,neutral,0,sadness,1,neutral,0,sadness,1,46,female
5f69a30df8fac448cc0a5c92,삼성 증권에 들었는데 요즘 경기가 안 좋은지 자꾸 내려가고 있어.,sadness,sadness,1,sadness,1,sadness,1,sadness,1,sadness,2,46,female
5f69a32c9e04b149046cb987,너무 많이 내려가서 손해를 보고 있어 속상해.,sadness,sadness,1,sadness,1,sadness,1,sadness,1,sadness,2,46,female
5f69a34cd338b948c4e684a1,상황 봐서 정 안 되면 손해를 보더라도 팔아야겠지.,sadness,sadness,1,sadness,1,sadness,1,sadness,1,sadness,1,46,female
5f69a3bcd338b948c4e684a4,나 어제 자다가 깜짝 놀랬어.,surprise,fear,1,surprise,2,surprise,1,neutral,0,surprise,1,46,female
5f69a3d2111dfd48d40fce35,잠이 안와서 뒤척이다가 잠들었는데 천둥 번개 소리가 너무 요란해서 깼어.,surprise,fear,1,surprise,2,sadness,1,neutral,0,sadness,1,46,female
5f69a3f4111dfd48d40fce36,무서워서 잠도 못 잤어.,surprise,fear,1,fear,2,sadness,1,disgust,1,fear,1,46,female
5f69a433d338b948c4e684a5,다행히 다른 피해는 없었던 거 같아 밤에 무서워서 잠 못 잔 거 빼고는.,surprise,neutral,0,fear,1,sadness,1,neutral,0,sadness,1,46,female
5f69a5479e04b149046cb98b,화장실은 청소를 해도 곰팡이가 없어지지 않아.,angry,disgust,1,angry,2,sadness,1,disgust,1,sadness,1,46,female
5f69a585f8fac448cc0a5c94,그러니까 비는 왜 그렇게 오는 거야 더 습해지게.,angry,disgust,1,angry,1,angry,1,disgust,1,sadness,2,46,female
5f69a5a1111dfd48d40fce3b,그게 좋겠어 안 그래도 써야지 했거든.,angry,neutral,0,angry,1,happiness,1,neutral,0,sadness,1,46,female
5f69a5c3111dfd48d40fce3c,구매해야 되겠어 좋은 거 있으면 추천 좀 해 줘.,angry,neutral,0,angry,1,happiness,1,neutral,0,sadness,1,46,female
5f69a6b8111dfd48d40fce3d,쓰레기 버릴 때 음식물이 섞여 들어간 것 같아.,disgust,neutral,0,disgust,2,disgust,1,disgust,1,sadness,1,46,female
5f69a6d39e04b149046cb98c,그러니까 얼른 버려야겠어 냄새가 너무 심해.,disgust,neutral,0,disgust,2,disgust,1,disgust,1,angry,2,46,female
5f69a716d338b948c4e684a8,나 냄새가 심하니까 더 깨끗이 치우다 보니까 더 힘들어 졌어.,disgust,neutral,0,disgust,1,sadness,1,disgust,1,sadness,2,46,female
5f69a7c0111dfd48d40fce3f,제품에는 문제가 없는 것 같아 상품은 최고야.,happiness,happiness,1,happiness,1,sadness,1,happiness,1,neutral,0,46,female
5f69a7fdd338b948c4e684ab,음악도 듣고 쇼핑도 하고 돈 벌 거리를 찾아봐야지.,happiness,neutral,0,happiness,1,sadness,1,happiness,1,happiness,1,46,female
5f69a9129e04b149046cb991,나 오늘 짭새가 몰려 있길래 구경 다녀왔어.,neutral,neutral,0,fear,1,sadness,1,neutral,0,neutral,0,46,female
5f69a9339e04b149046cb992,누군가 싸우는 지 사람들이 많아.,neutral,neutral,0,fear,1,sadness,1,neutral,0,fear,1,46,female
5f69a9d4f8fac448cc0a5c9c,"그래 알았어 다음부터는 경찰이라고 할게 구경은 많이 못 했어,",neutral,neutral,0,fear,1,sadness,1,neutral,0,sadness,1,46,female
5f69aa8a9e04b149046cb994,비 맞을 일은 없어 건강은 아주 좋아 걱정 안 해.,neutral,neutral,0,happiness,1,sadness,1,neutral,0,neutral,0,46,female
5f69aaff111dfd48d40fce43,"나 오늘 짭새가 몰려 있길래 궁금해서 구경 다녀 왔어,	",neutral,neutral,0,fear,1,sadness,1,neutral,0,sadness,1,46,female
5f69ab3df8fac448cc0a5ca0,그런 것 같아 무서워서 못 보겠어.,neutral,neutral,0,fear,2,fear,1,neutral,0,fear,1,46,female
5f69b520d338b948c4e684b5,나 축하해줘 기분 좋은 일이 있어.,happiness,happiness,1,happiness,2,happiness,1,happiness,1,happiness,2,30,female
5f69b541111dfd48d40fce4f,아니요 그 정도는 아닌데요.,happiness,happiness,1,happiness,1,happiness,1,happiness,1,happiness,1,30,female
5f69b551f8fac448cc0a5ca7,맞아요 사실은 별로 튀는 게 안 좋아해 가지고.,happiness,sadness,1,happiness,1,sadness,1,neutral,0,sadness,1,30,female
5f69b5c8d338b948c4e684b9,드디어 새로 산 노트북이 도착했어 뜯어 봐야지.,happiness,happiness,1,happiness,1,happiness,1,happiness,1,happiness,2,30,female
5f69b5f0f8fac448cc0a5ca9,"네, 그래야겠어요.	",happiness,neutral,0,happiness,1,happiness,1,happiness,1,happiness,1,30,female
5f69b618111dfd48d40fce50,아 그런 것도 있구나 참고할게요.,happiness,neutral,0,happiness,1,happiness,1,happiness,1,happiness,1,30,female
5f69b672d338b948c4e684bd,아니 아까 해피랑 산책하다가 깜짝 놀랐어.,surprise,surprise,2,surprise,2,surprise,1,sadness,1,surprise,2,30,female
5f69b682f8fac448cc0a5cab,반대편에서 오던 강아지가 줄이 끊어졌어.,surprise,neutral,0,surprise,1,sadness,1,neutral,0,surprise,2,30,female
5f69b6989e04b149046cb9a0,네 다행히 무슨 일이 안 일어났는데요.,surprise,neutral,0,surprise,1,sadness,1,neutral,0,sadness,1,30,female
5f69b6abd338b948c4e684be,네 다들 깜짝 놀랐어요.,surprise,surprise,2,surprise,2,sadness,1,sadness,1,surprise,1,30,female
5f69b6bd111dfd48d40fce51,네 지금은 집에서 잘 쉬고 있을 거예요.,surprise,neutral,0,surprise,1,sadness,1,neutral,0,sadness,1,30,female
5f69b931111dfd48d40fce55,지금은 나갈 수 없는 거 같아요.,fear,sadness,2,fear,2,sadness,1,fear,1,sadness,1,30,female
5f69b946d338b948c4e684c0,몸은 괜찮은데 물도 아직 안 들어왔어요.,fear,neutral,0,fear,1,sadness,1,fear,1,fear,1,30,female
5f69b9d69e04b149046cb9a5,너 너무 우울해.,sadness,sadness,2,sadness,2,sadness,2,sadness,1,sadness,2,30,female
5f69b9fbf8fac448cc0a5cb0,맞아요 집에 있으니까 움직이지도 못하고.,sadness,sadness,2,sadness,1,sadness,1,sadness,1,sadness,1,30,female
5f69ba0fd338b948c4e684c2,네 좋을 거 같아요 추천 좀 해 주시겠어요?,sadness,neutral,0,happiness,1,sadness,1,neutral,0,neutral,0,30,female
5f69ba3c111dfd48d40fce58,네 감사해요 잘 받을게요.,sadness,neutral,0,happiness,1,happiness,1,happiness,1,happiness,1,30,female
5f69bb58d338b948c4e684c3,유튜버들이 광고를 올리는 거야.,angry,disgust,2,angry,2,angry,1,disgust,1,sadness,1,30,female
5f69bb9dd338b948c4e684c4,"네, 부탁드려요 기분이 좀 그러네요.	",angry,sadness,2,angry,1,sadness,1,sadness,1,sadness,2,30,female
5f69e749f8fac448cc0a5cb5,나 아까 해피랑 산책하다 정말 깜짝 놀랐어.,surprise,surprise,2,surprise,2,surprise,2,fear,1,surprise,2,48,female
5f69e75cd338b948c4e684c8,우리 반려견 해피 목줄이 갑자기 끊어져 버린 거야.,surprise,surprise,2,surprise,2,sadness,2,neutral,0,sadness,2,48,female
5f69e7719e04b149046cb9a9,다행히 무슨 일이 생기지 않았어 지나가던 아저씨가 잡아주셨고.,surprise,neutral,0,surprise,1,sadness,1,neutral,0,sadness,1,48,female
5f69e787d338b948c4e684c9,주변에 사람 없었어 그러니까 괜찮았지,surprise,neutral,0,surprise,1,sadness,1,neutral,0,angry,1,48,female
5f69e7ead338b948c4e684cc,나 축하해 줘 기분 좋은 일 있었어.,happiness,happiness,2,happiness,2,happiness,1,happiness,1,happiness,2,48,female
5f69e8169e04b149046cb9aa,무슨 선수처럼 기록이 좋겠어 내 예전 기록보다 많이 단축 됐다고.,happiness,happiness,2,happiness,2,happiness,2,happiness,1,happiness,1,48,female
5f69e847f8fac448cc0a5cb7,당연히 같이 운동하는 사람들이 있어 이번에 대회도 같이 참가했어.,happiness,neutral,0,happiness,2,happiness,2,happiness,1,neutral,0,48,female
5f69e8989e04b149046cb9ad,나 요즘 주식 하는데.,sadness,neutral,0,neutral,0,sadness,2,sadness,1,sadness,2,48,female
5f69e8ab9e04b149046cb9ae,친구가 같이 하자고 해서 시작하게 되었어.,sadness,neutral,0,sadness,1,sadness,1,sadness,1,sadness,2,48,female
5f69e8c19e04b149046cb9af,생명과학 분야야 코로나 때문에 요즘 핫 하잖아.,sadness,neutral,0,sadness,1,sadness,1,sadness,1,sadness,2,48,female
5f69e8d59e04b149046cb9b0,처음 구매했을 때보다 많이 빠졌어.,sadness,sadness,2,sadness,2,sadness,2,sadness,1,sadness,2,48,female
5f69e94f111dfd48d40fce5d,자고 있는데 갑자기 폭탄 터지는 소리가 나잖아.,surprise,fear,2,surprise,2,surprise,2,disgust,1,fear,2,48,female
5f69e964d338b948c4e684ce,난 실제로 들었다고 생각했는데 그게 천둥 소리였어.,surprise,neutral,0,surprise,2,sadness,2,disgust,1,angry,1,48,female
5f69e97cd338b948c4e684cf,놀란 건 괜찮아졌지만 또 그렇게 소리 들릴까 봐 무서워.,surprise,fear,2,fear,1,fear,2,fear,1,fear,2,48,female
5f69e9989e04b149046cb9b6,다행히 천둥 몇 번 치고 그만 두더라고,surprise,neutral,0,surprise,2,sadness,2,disgust,1,fear,1,48,female
5f69ea049e04b149046cb9b9,맞아 우리 집 화장실은 환기구가 없어.,angry,disgust,2,angry,2,sadness,2,disgust,1,sadness,1,48,female
5f69ea18f8fac448cc0a5cb8,장마철이라서 더 그런 것 같아 하루 종일 화장실 청소만 하는 기분이야.,angry,disgust,2,angry,2,sadness,2,disgust,1,sadness,1,48,female
